Region,Market,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Germany,Food,Volume Change by Segment,Total,percent,Statista,,1.781,1.21,-0.393,2.174,0.373,1.768,0.137,-3.933,5.67,1.837,1.792,1.868,0.792
Germany,Food,Volume Change by Segment,Baby Food,percent,Statista,,0.763,0.213,-0.939,1.785,-0.46,1.283,0.14,1.122,0.971,1.318,1.339,1.479,-1.09
Germany,Food,Volume Change by Segment,Bread & Cereal Products,percent,Statista,,0.385,-0.14,-1.27,1.461,-0.763,0.905,-0.181,-26.778,28.78,2.059,1.672,1.817,-1.377
Germany,Food,Volume Change by Segment,Confectionery & Snacks,percent,Statista,,2.654,2.031,1.024,3.78,1.677,2.393,1.384,2.264,2.028,2.248,2.214,2.036,3.145
Germany,Food,Volume Change by Segment,Convenience Food,percent,Statista,,2.086,1.521,0.3,3.038,0.743,2.062,0.963,1.915,1.729,2.037,2.028,1.634,1.274
Germany,Food,Volume Change by Segment,Dairy Products & Eggs,percent,Statista,,1.97,1.391,0.285,3.042,0.818,2.318,0.705,1.757,1.564,1.838,1.887,2.122,1.5
Germany,Food,Volume Change by Segment,Fish & Seafood,percent,Statista,,-0.587,-1.096,-2.204,0.511,-1.683,0.725,-0.539,-17.682,15.18,1.323,1.149,1.521,-3.215
Germany,Food,Volume Change by Segment,Fruits & Nuts,percent,Statista,,-0.334,-0.83,-1.922,0.826,-1.345,1.396,-0.043,1.088,0.994,1.369,1.409,1.557,-1.822
Germany,Food,Volume Change by Segment,Meat,percent,Statista,,2.905,2.354,1.044,3.721,1.441,2.489,1.427,0.727,3.266,2.466,2.462,2.12,3.55
Germany,Food,Volume Change by Segment,Oils & Fats,percent,Statista,,1.98,1.38,0.172,2.884,0.575,2.211,0.943,-15.65,17.299,2.424,2.167,2.024,1.637
Germany,Food,Volume Change by Segment,Pet Food,percent,Statista,,14.712,13.086,-3.31,-5.957,5.045,2.751,-12.543,2.254,1.408,0.884,1.207,1.511,1.799
Germany,Food,Volume Change by Segment,Sauces & Spices,percent,Statista,,1.175,0.598,-0.584,2.123,-0.154,1.29,0.108,1.016,0.8,0.981,0.973,1.752,-0.181
Germany,Food,Volume Change by Segment,Spreads & Sweeteners,percent,Statista,,2.903,-0.119,-0.356,2.289,0.061,0.116,-1.08,-8.517,7.288,-0.605,-0.809,2.535,1.447
Germany,Food,Volume Change by Segment,Vegetables,percent,Statista,,1.65,1.053,-0.121,2.614,0.339,1.563,0.809,1.703,1.528,1.809,1.811,1.677,0.95
Germany,Food,Average Volume per Capita,Total,kilograms,Statista,592.527,600.594,604.856,599.092,608.684,608.084,616.863,616.848,592.707,627.128,639.706,652.115,665.034,670.917
Germany,Food,Average Volume per Capita,Baby Food,kilograms,Statista,0.96,0.963,0.96,0.946,0.957,0.949,0.958,0.958,0.969,0.979,0.994,1.009,1.025,1.014
Germany,Food,Average Volume per Capita,Bread & Cereal Products,kilograms,Statista,109.232,109.2,108.508,106.528,107.478,106.157,106.776,106.435,77.95,100.514,102.753,104.623,106.642,105.27
Germany,Food,Average Volume per Capita,Confectionery & Snacks,kilograms,Statista,25.42,25.987,26.384,26.504,27.352,27.68,28.252,28.603,29.257,29.889,30.611,31.334,32.008,33.045
Germany,Food,Average Volume per Capita,Convenience Food,kilograms,Statista,17.422,17.712,17.892,17.845,18.284,18.334,18.652,18.805,19.169,19.526,19.957,20.391,20.747,21.031
Germany,Food,Average Volume per Capita,Dairy Products & Eggs,kilograms,Statista,137.85,139.986,141.232,140.837,144.308,144.804,147.689,148.523,151.164,153.728,156.812,160.004,163.58,166.186
Germany,Food,Average Volume per Capita,Fish & Seafood,kilograms,Statista,6.578,6.512,6.409,6.232,6.229,6.095,6.12,6.079,5.005,5.772,5.858,5.934,6.031,5.842
Germany,Food,Average Volume per Capita,Fruits & Nuts,kilograms,Statista,65.087,64.602,63.75,62.173,62.335,61.207,61.864,61.751,62.436,63.138,64.109,65.107,66.194,65.047
Germany,Food,Average Volume per Capita,Meat,kilograms,Statista,53.244,54.565,55.573,55.838,57.591,58.146,59.403,60.167,60.617,62.678,64.33,66.01,67.484,69.943
Germany,Food,Average Volume per Capita,Oils & Fats,kilograms,Statista,9.671,9.821,9.908,9.869,10.097,10.107,10.298,10.38,8.758,10.286,10.553,10.797,11.028,11.218
Germany,Food,Average Volume per Capita,Pet Food,kilograms,Statista,16.063,18.35,20.649,19.853,18.566,19.411,19.881,17.363,17.758,18.032,18.221,18.468,18.768,19.123
Germany,Food,Average Volume per Capita,Sauces & Spices,kilograms,Statista,12.861,12.958,12.971,12.823,13.022,12.941,13.066,13.062,13.197,13.32,13.473,13.624,13.878,13.865
Germany,Food,Average Volume per Capita,Spreads & Sweeteners,kilograms,Statista,7.632,7.821,7.773,7.702,7.834,7.802,7.786,7.692,7.038,7.561,7.527,7.477,7.675,7.794
Germany,Food,Average Volume per Capita,Vegetables,kilograms,Statista,130.509,132.116,132.847,131.94,134.631,134.451,136.118,137.029,139.39,141.704,144.506,147.337,149.975,151.538
Germany,Eggs,Price per Unit,Average,USD (US$),Statista,3.198,2.722,2.758,2.897,3.127,3.039,3.104,3.409,3.595,3.699,3.767,3.836,3.909,3.987
Germany,Eggs,Revenue,Total,billion USD (US$),Statista,3.192,2.771,2.848,2.999,3.333,3.26,3.429,3.804,4.091,4.285,4.452,4.624,4.794,4.954
Germany,Eggs,Revenue Change,Total,percent,Statista,,-13.189,2.779,5.302,11.137,-2.19,5.184,10.936,7.545,4.742,3.897,3.863,3.676,3.338
Germany,Eggs,Average Revenue per Capita,Total,USD (US$),Statista,39.18,33.88,34.65,36.28,40.09,39.04,40.92,45.34,48.78,51.15,53.23,55.37,57.46,59.44
Germany,Eggs,Online Revenue Share,Offline,percent,Statista,,,,99.339,99.101,98.776,98.338,97.33,96.54,95.544,94.305,92.787,,
Germany,Eggs,Online Revenue Share,Online,percent,Statista,,,,0.661,0.899,1.224,1.662,2.67,3.46,4.456,5.695,7.213,,
Germany,Eggs,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Eggs,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Eggs,Volume,Total,million kilograms,Statista,997.966,"1,018.079","1,032.623","1,035.038","1,065.694","1,072.781","1,104.439","1,116.053","1,138.139","1,158.294","1,181.788","1,205.528","1,226.402","1,242.367"
Germany,Eggs,Volume Change,Total,percent,Statista,,2.015,1.429,0.234,2.962,0.665,2.951,1.052,1.979,1.771,2.028,2.009,1.731,1.302
Germany,Eggs,Average Volume per Capita in kilograms,Total,kilograms,Statista,12.252,12.448,12.563,12.522,12.82,12.845,13.182,13.302,13.568,13.826,14.13,14.435,14.701,14.906
Germany,Eggs,... in 12-packs,Eggs,12-packs,Statista,17.017,17.289,17.449,17.391,17.806,17.84,18.308,18.475,18.845,19.203,19.625,20.048,20.418,20.703
Germany,Eggs,... in 10-packs,Eggs,10-packs,Statista,20.421,20.746,20.939,20.87,21.367,21.408,21.97,22.17,22.613,23.044,23.55,24.058,24.502,24.843
Germany,Eggs,... in 6-packs,Eggs,6-packs,Statista,34.035,34.577,34.898,34.783,35.612,35.681,36.617,36.95,37.689,38.406,39.25,40.097,40.836,41.406
Germany,Cheese,Price per Unit,Average,USD (US$),Statista,6.778,5.704,5.715,5.937,6.338,6.093,6.285,6.898,7.275,7.486,7.624,7.763,7.91,8.07
Germany,Cheese,Revenue,Total,billion USD (US$),Statista,9.944,8.598,8.798,9.225,10.21,9.945,10.42,11.51,12.33,12.87,13.33,13.81,14.33,14.99
Germany,Cheese,Revenue Change,Total,percent,Statista,,-13.536,2.326,4.853,10.678,-2.595,4.776,10.461,7.124,4.38,3.574,3.601,3.765,4.606
Germany,Cheese,Average Revenue per Capita,Total,USD (US$),Statista,122.1,105.1,107,111.6,122.8,119.1,124.3,137.2,147,153.6,159.4,165.3,171.7,179.8
Germany,Cheese,Online Revenue Share,Offline,percent,Statista,,,,99.248,98.987,98.635,98.166,97.086,96.261,95.234,93.97,92.438,,
Germany,Cheese,Online Revenue Share,Online,percent,Statista,,,,0.752,1.013,1.365,1.834,2.914,3.739,4.766,6.03,7.562,,
Germany,Cheese,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Cheese,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Cheese,Volume,Total,million kilograms,Statista,"1,467.185","1,507.405","1,539.629","1,553.832","1,610.655","1,632.128","1,657.091","1,668.319","1,695","1,718.565","1,749.011","1,778.746","1,811.13","1,857.249"
Germany,Cheese,Volume Change,Total,percent,Statista,,2.741,2.138,0.923,3.657,1.333,1.53,0.678,1.599,1.39,1.772,1.7,1.821,2.546
Germany,Cheese,Average Volume per Capita,Total,kilograms,Statista,18.013,18.431,18.732,18.798,19.376,19.542,19.778,19.885,20.207,20.514,20.912,21.299,21.71,22.284
Germany,Cheese,... in 250-gram packs,Cheese,250 g packs,Statista,72.053,73.723,74.927,75.193,77.506,78.17,79.113,79.538,80.826,82.057,83.649,85.194,86.841,89.134
Germany,Cheese,... in 150-gram packs,Cheese,150 g packs,Statista,120.088,122.872,124.878,125.322,129.176,130.283,131.854,132.563,134.71,136.761,139.414,141.99,144.736,148.557
Germany,Other Dairy Products & Eggs,Price per Unit,Average,USD (US$),Statista,3.607,3.058,3.086,3.229,3.472,3.361,3.461,3.803,4.011,4.128,4.203,4.28,4.361,4.449
Germany,Other Dairy Products & Eggs,Revenue,Total,billion USD (US$),Statista,8.539,7.372,7.532,7.885,8.712,8.474,8.861,9.776,10.45,10.87,11.23,11.6,12.02,12.38
Germany,Other Dairy Products & Eggs,Revenue Change,Total,percent,Statista,,-13.667,2.17,4.687,10.488,-2.732,4.567,10.326,6.894,4.019,3.312,3.295,3.621,2.995
Germany,Other Dairy Products & Eggs,Average Revenue per Capita,Total,USD (US$),Statista,104.8,90.13,91.64,95.39,104.8,101.5,105.8,116.5,124.5,129.8,134.3,138.9,144.1,148.5
Germany,Other Dairy Products & Eggs,Online Revenue Share,Offline,percent,Statista,,,,99.167,98.887,98.513,98.018,96.878,96.026,94.975,93.693,92.152,,
Germany,Other Dairy Products & Eggs,Online Revenue Share,Online,percent,Statista,,,,0.833,1.113,1.487,1.982,3.122,3.974,5.025,6.307,7.848,,
Germany,Other Dairy Products & Eggs,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Other Dairy Products & Eggs,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Other Dairy Products & Eggs,Volume,Total,million kilograms,Statista,"2,367.578","2,410.97","2,440.9","2,441.965","2,509.391","2,521.032","2,560.439","2,570.434","2,604.47","2,633.865","2,672.319","2,710.429","2,756.996","2,782.178"
Germany,Other Dairy Products & Eggs,Volume Change,Total,percent,Statista,,1.833,1.241,0.044,2.761,0.464,1.563,0.39,1.324,1.129,1.46,1.426,1.718,0.913
Germany,Other Dairy Products & Eggs,Average Volume per Capita,Total,kilograms,Statista,29.068,29.479,29.697,29.543,30.188,30.186,30.56,30.637,31.049,31.44,31.952,32.454,33.049,33.381
Germany,Milk,Price per Unit,Average,USD (US$),Statista,1.025,0.866,0.871,0.907,0.972,0.937,0.962,1.052,1.11,1.142,1.163,1.184,1.207,1.231
Germany,Milk,Revenue,Total,billion USD (US$),Statista,5.279,4.546,4.634,4.84,5.335,5.177,5.4,5.944,6.359,6.624,6.838,7.058,7.327,7.568
Germany,Milk,Revenue Change,Total,percent,Statista,,-13.885,1.936,4.445,10.227,-2.962,4.308,10.074,6.982,4.167,3.231,3.217,3.811,3.289
Germany,Milk,Average Revenue per Capita,Total,USD (US$),Statista,64.81,55.59,56.38,58.55,64.18,61.99,64.46,70.84,75.81,79.06,81.76,84.51,87.83,90.8
Germany,Milk,Online Revenue Share,Offline,percent,Statista,,,,99.261,99.002,98.655,98.189,97.121,96.301,95.277,94.016,92.484,,
Germany,Milk,Online Revenue Share,Online,percent,Statista,,,,0.739,0.998,1.345,1.811,2.879,3.699,4.723,5.984,7.516,,
Germany,Milk,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Milk,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Milk,Volume,Total,million kilograms,Statista,"5,147.467","5,250.31","5,323.799","5,334.144","5,489.372","5,522.526","5,616.228","5,647.938","5,730.049","5,799.793","5,880.164","5,959.888","6,071.54","6,147.453"
Germany,Milk,Volume Change,Total,percent,Statista,,1.998,1.4,0.194,2.91,0.604,1.697,0.565,1.454,1.217,1.386,1.356,1.873,1.25
Germany,Milk,Average Volume per Capita,Total,kilograms,Statista,63.198,64.195,64.771,64.532,66.038,66.125,67.032,67.317,68.31,69.231,70.306,71.363,72.781,73.758
Germany,Milk,... in 3-liter packs,Milk,3 L packs,Statista,20.452,20.775,20.962,20.884,21.372,21.4,21.693,21.785,22.107,22.405,22.753,23.095,23.554,23.87
Germany,Milk,... in 1-liter packs,Milk,1 L packs,Statista,61.357,62.325,62.885,62.653,64.115,64.199,65.08,65.356,66.32,67.215,68.259,69.285,70.661,71.61
Germany,Milk,… in 0.5-liter packs,Milk,0.5 L packs,Statista,122.714,124.65,125.77,125.306,128.229,128.397,130.16,130.713,132.64,134.429,136.517,138.569,141.322,143.219
Germany,Milk Substitutes,Price per Unit,Average,USD (US$),Statista,2.135,1.879,1.975,1.964,1.862,1.807,1.784,2.038,2.149,2.212,2.252,2.294,2.337,2.384
Germany,Milk Substitutes,Average Revenue per Capita,Total,USD (US$),Statista,1.985,1.931,2.242,2.662,3.241,3.74,5.394,6.665,7.829,9.106,10.59,12.29,14.25,16.41
Germany,Milk Substitutes,Revenue,Total,billion USD (US$),Statista,0.162,0.158,0.184,0.22,0.257,0.309,0.446,0.559,0.685,0.809,0.94,1.103,1.249,1.417
Germany,Milk Substitutes,Revenue Change,Total,percent,Statista,,-2.288,16.646,19.425,16.765,20.233,44.337,25.381,22.443,18.183,16.152,17.353,13.237,13.451
Germany,Milk Substitutes,Volume,Total,million kilograms,Statista,75.738,84.069,93.317,112.064,138,171,250,274.38,318.549,365.834,417.291,480.713,534.553,594.423
Germany,Milk Substitutes,Volume Change,Total,percent,Statista,,11,11,20.089,23.144,23.913,46.199,9.752,16.098,14.844,14.066,15.199,11.2,11.2
Germany,Milk Substitutes,Average Volume per Capita,Total,kilograms,Statista,0.93,1.028,1.135,1.356,1.66,2.047,2.984,3.27,3.798,4.367,4.989,5.756,6.408,7.132
Germany,Milk Substitutes,... in 3-liter packs,Milk Substitutes,3 L packs,Statista,0.301,0.333,0.367,0.439,0.537,0.663,0.966,1.058,1.229,1.413,1.615,1.863,2.074,2.308
Germany,Milk Substitutes,... in 1-liter packs,Milk Substitutes,1 L packs,Statista,0.903,0.998,1.102,1.316,1.612,1.988,2.897,3.175,3.687,4.24,4.844,5.588,6.221,6.924
Germany,Milk Substitutes,… in 0.5-liter packs,Milk Substitutes,0.5 L packs,Statista,1.806,1.996,2.205,2.633,3.224,3.976,5.794,6.35,7.374,8.479,9.688,11.177,12.442,13.848
Germany,Yogurt,Brand Preference,Other,percent,Statista Global Consumer Survey,,,,,,30,,,,,,,,
Germany,Yogurt,Brand Preference,Almighurt,percent,Statista Global Consumer Survey,,,,,,10,,,,,,,,
Germany,Yogurt,Brand Preference,Bauer,percent,Statista Global Consumer Survey,,,,,,10,,,,,,,,
Germany,Yogurt,Brand Preference,Danone,percent,Statista Global Consumer Survey,,,,,,10,,,,,,,,
Germany,Yogurt,Brand Preference,Ehrmann,percent,Statista Global Consumer Survey,,,,,,10,,,,,,,,
Germany,Yogurt,Brand Preference,Landliebe,percent,Statista Global Consumer Survey,,,,,,10,,,,,,,,
Germany,Yogurt,Brand Preference,Müller,percent,Statista Global Consumer Survey,,,,,,10,,,,,,,,
Germany,Yogurt,Brand Preference,Weihenstephan,percent,Statista Global Consumer Survey,,,,,,5,,,,,,,,
Germany,Yogurt,Brand Preference,Zott,percent,Statista Global Consumer Survey,,,,,,5,,,,,,,,
Germany,Yogurt,Price per Unit,Average,USD (US$),Statista,3.426,2.939,3,3.174,3.45,3.376,3.492,3.854,4.065,4.183,4.259,4.337,4.42,4.509
Germany,Yogurt,Revenue,Total,billion USD (US$),Statista,4.015,3.462,3.534,3.696,4.079,3.964,4.141,4.564,4.853,5.028,5.173,5.324,5.505,5.534
Germany,Yogurt,Revenue Change,Total,percent,Statista,,-13.773,2.08,4.584,10.363,-2.819,4.465,10.215,6.332,3.606,2.884,2.919,3.4,0.527
Germany,Yogurt,Average Revenue per Capita,Total,USD (US$),Statista,49.29,42.33,43,44.71,49.08,47.46,49.42,54.39,57.86,60.02,61.86,63.75,65.99,66.39
Germany,Yogurt,Online Revenue Share,Offline,percent,Statista,,,,99.343,99.105,98.782,98.345,97.343,96.554,95.559,94.321,92.801,,
Germany,Yogurt,Online Revenue Share,Online,percent,Statista,,,,0.657,0.895,1.218,1.655,2.657,3.446,4.441,5.679,7.199,,
Germany,Yogurt,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Yogurt,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Yogurt,Volume,Total,million kilograms,Statista,"1,171.979","1,178.268","1,178.096","1,164.351","1,182.376","1,174.176","1,185.736","1,184.06","1,193.968","1,202.15","1,214.617","1,227.416","1,245.649","1,227.345"
Germany,Yogurt,Volume Change,Total,percent,Statista,,0.537,-0.015,-1.167,1.548,-0.694,0.985,-0.141,0.837,0.685,1.037,1.054,1.485,-1.469
Germany,Yogurt,Average Volume per Capita,Total,kilograms,Statista,14.389,14.406,14.333,14.086,14.224,14.059,14.152,14.113,14.234,14.35,14.523,14.697,14.932,14.726
Germany,Yogurt,... in 500-gram packs,Yogurt,500 g packs,Statista,28.778,28.813,28.666,28.173,28.448,28.118,28.305,28.225,28.467,28.7,29.045,29.394,29.864,29.452
Germany,Yogurt,... in 250-gram packs,Yogurt,250 g packs,Statista,57.555,57.626,57.333,56.345,56.897,56.236,56.609,56.451,56.935,57.399,58.09,58.788,59.727,58.903
Germany,Yogurt,... in 150-gram packs,Yogurt,150 g packs,Statista,95.926,96.043,95.554,93.909,94.828,93.727,94.349,94.084,94.891,95.666,96.817,97.98,99.545,98.172
Germany,Fruits & Nuts,Price per Unit,Average,USD (US$),Statista,3.553,3.087,3.19,3.416,3.755,3.714,3.842,4.254,4.477,4.606,4.694,4.784,4.87,4.976
Germany,Fruits & Nuts,Price per Unit,Fresh Fruits,USD (US$),Statista,3.149,2.729,2.813,3.006,3.298,3.255,3.363,3.718,3.918,4.028,4.1,4.173,4.247,4.313
Germany,Fruits & Nuts,Price per Unit,Nuts,USD (US$),Statista,9.987,9.036,9.685,10.72,12.14,12.34,12.96,14.55,15.28,15.89,16.4,16.88,17.31,19.56
Germany,Fruits & Nuts,Price per Unit,Processed & Frozen Fruits,USD (US$),Statista,5.989,5.226,5.422,5.825,6.424,6.373,6.644,7.39,7.794,8.02,8.167,8.316,8.474,8.645
Germany,Fruits & Nuts,Revenue,Total,billion USD (US$),Statista,18.83,16.31,16.72,17.56,19.46,18.99,19.92,22.04,23.45,24.36,25.17,26.01,26.89,26.98
Germany,Fruits & Nuts,Revenue,Fresh Fruits,billion USD (US$),Statista,15.38,13.3,13.63,14.3,15.84,15.44,16.18,17.9,19.08,19.82,20.45,21.12,21.84,21.86
Germany,Fruits & Nuts,Revenue,Nuts,billion USD (US$),Statista,2.379,2.073,2.139,2.26,2.521,2.475,2.612,2.909,3.065,3.2,3.337,3.475,3.589,3.698
Germany,Fruits & Nuts,Revenue,Processed & Frozen Fruits,billion USD (US$),Statista,1.08,0.932,0.952,0.997,1.101,1.071,1.12,1.235,1.306,1.346,1.38,1.416,1.459,1.424
Germany,Fruits & Nuts,Revenue Change,Total,percent,Statista,,-13.383,2.514,5.024,10.82,-2.415,4.897,10.643,6.397,3.881,3.325,3.337,3.383,0.335
Germany,Fruits & Nuts,Revenue Change,Fresh Fruits,percent,Statista,,-13.524,2.481,4.916,10.769,-2.525,4.793,10.63,6.592,3.878,3.179,3.276,3.409,0.092
Germany,Fruits & Nuts,Revenue Change,Nuts,percent,Statista,,-12.863,3.184,5.657,11.549,-1.825,5.535,11.371,5.363,4.405,4.281,4.135,3.281,3.037
Germany,Fruits & Nuts,Revenue Change,Processed & Frozen Fruits,percent,Statista,,-13.676,2.156,4.672,10.442,-2.725,4.575,10.268,5.749,3.063,2.526,2.609,3.037,-2.399
Germany,Fruits & Nuts,Average Revenue per Capita,Total,USD (US$),Statista,231.2,199.4,203.4,212.4,234.1,227.3,237.7,262.7,279.5,290.8,301,311.4,322.3,323.7
Germany,Fruits & Nuts,Average Revenue per Capita,Fresh Fruits,USD (US$),Statista,188.8,162.7,165.8,173,190.5,184.9,193.2,213.3,227.4,236.5,244.6,252.9,261.8,262.3
Germany,Fruits & Nuts,Average Revenue per Capita,Nuts,USD (US$),Statista,29.21,25.35,26.02,27.34,30.32,29.63,31.18,34.67,36.54,38.19,39.89,41.61,43.02,44.37
Germany,Fruits & Nuts,Average Revenue per Capita,Processed & Frozen Fruits,USD (US$),Statista,13.26,11.4,11.59,12.06,13.25,12.82,13.36,14.72,15.57,16.07,16.5,16.95,17.49,17.08
Germany,Fruits & Nuts,Online Revenue Share,Offline,percent,Statista,,,,99.037,98.727,98.32,97.786,96.438,95.552,94.483,93.213,91.729,,
Germany,Fruits & Nuts,Online Revenue Share,Online,percent,Statista,,,,0.963,1.273,1.68,2.214,3.562,4.448,5.517,6.787,8.271,,
Germany,Fruits & Nuts,Mobile/Desktop Split,Desktop,percent,Statista,,,,61.915,59.836,58.199,56.781,56.208,55.333,54.777,54.332,53.888,,
Germany,Fruits & Nuts,Mobile/Desktop Split,Mobile,percent,Statista,,,,38.085,40.164,41.801,43.219,43.792,44.667,45.223,45.668,46.112,,
Germany,Fruits & Nuts,Volume,Total,million kilograms,Statista,"5,301.325","5,283.643","5,239.814","5,139.11","5,181.539","5,111.824","5,183.194","5,180.948","5,237.335","5,289.396","5,361.833","5,437.408","5,522.065","5,421.426"
