Region,Market,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Poland,Food,Volume Change by Segment,Dairy Products & Eggs,percent,Statista,,0.839,4.841,4.118,1.108,5.415,2.911,1.459,2.024,2.003,5.15,4.745,5.169,-1.049
Poland,Food,Volume Change by Segment,Fish & Seafood,percent,Statista,,-1.095,2.823,2.054,-0.877,3.25,1.727,0.44,0.162,2.068,4.566,4.302,4.418,-4.935
Poland,Food,Volume Change by Segment,Fruits & Nuts,percent,Statista,,-2.129,1.74,0.971,-1.936,2.141,0.862,-0.1,0.548,0.689,4.104,3.891,4.176,-6.788
Poland,Food,Volume Change by Segment,Meat,percent,Statista,,0.129,3.998,3.327,0.342,4.543,1.906,0.733,-1.197,3.612,4.665,4.29,5.084,-1.222
Poland,Food,Volume Change by Segment,Oils & Fats,percent,Statista,,-3.526,0.423,-0.225,-3.005,1.109,1.005,-0.577,-17.14,15.866,4.278,3.856,4.301,-8.856
Poland,Food,Volume Change by Segment,Pet Food,percent,Statista,,22.571,8.269,-3.905,5.55,11.958,26.643,-1.939,11.388,8.451,12.491,11.246,11.187,12.249
Poland,Food,Volume Change by Segment,Sauces & Spices,percent,Statista,,1.751,5.871,5.165,2.227,6.571,3.32,2.228,2.746,2.682,5.737,5.345,5.478,0.83
Poland,Food,Volume Change by Segment,Spreads & Sweeteners,percent,Statista,,1.779,9.405,6.378,0.988,4.149,1.913,1.02,-7.495,10.074,5.849,5.447,5.009,1.891
Poland,Food,Volume Change by Segment,Vegetables,percent,Statista,,-2.011,1.869,1.058,-1.809,2.289,0.059,0.146,0.645,0.797,4.217,4.007,4.192,-6.54
Poland,Food,Average Volume per Capita,Total,kilograms,Statista,533.3,532.934,552.212,566.265,565.24,587.964,601.341,605.421,583.55,617.928,651.331,684.31,720.057,703.09
Poland,Food,Average Volume per Capita,Baby Food,kilograms,Statista,1.351,1.364,1.431,1.489,1.505,1.584,1.625,1.649,1.682,1.716,1.806,1.895,1.994,1.97
Poland,Food,Average Volume per Capita,Bread & Cereal Products,kilograms,Statista,92.339,91.953,95.154,97.697,97.405,101.155,102.495,102.845,75.813,97.733,103.183,108.225,113.819,109.917
Poland,Food,Average Volume per Capita,Confectionery & Snacks,kilograms,Statista,56.353,56.379,58.721,60.906,61.269,64.055,65.646,66.446,67.579,68.817,73.084,77.508,81.277,80.87
Poland,Food,Average Volume per Capita,Convenience Food,kilograms,Statista,15.307,15.423,16.048,16.389,16.287,16.853,17.226,17.379,17.652,17.946,18.845,19.749,20.646,20.084
Poland,Food,Average Volume per Capita,Dairy Products & Eggs,kilograms,Statista,95.506,96.452,101.24,105.51,106.768,112.65,116.056,117.903,120.472,123.099,129.696,136.157,143.557,142.452
Poland,Food,Average Volume per Capita,Fish & Seafood,kilograms,Statista,5.114,5.066,5.215,5.327,5.285,5.462,5.562,5.594,5.611,5.737,6.011,6.284,6.578,6.271
Poland,Food,Average Volume per Capita,Fruits & Nuts,kilograms,Statista,64.157,62.885,64.055,64.738,63.538,64.956,65.587,65.608,66.068,66.639,69.512,72.379,75.593,70.66
Poland,Food,Average Volume per Capita,Meat,kilograms,Statista,47.461,47.593,49.555,51.252,51.47,53.856,54.943,55.418,54.837,56.917,59.691,62.392,65.73,65.11
Poland,Food,Average Volume per Capita,Oils & Fats,kilograms,Statista,6.223,6.013,6.046,6.038,5.861,5.931,5.998,5.971,4.955,5.751,6.009,6.255,6.54,5.978
Poland,Food,Average Volume per Capita,Pet Food,kilograms,Statista,9.669,11.87,12.866,12.375,13.073,14.65,18.573,18.237,20.344,22.102,24.912,27.776,30.962,34.852
Poland,Food,Average Volume per Capita,Sauces & Spices,kilograms,Statista,7.497,7.639,8.097,8.524,8.721,9.302,9.622,9.849,10.135,10.425,11.045,11.661,12.331,12.468
Poland,Food,Average Volume per Capita,Spreads & Sweeteners,kilograms,Statista,11.644,11.869,13.001,13.843,13.991,14.585,14.88,15.052,13.944,15.376,16.308,17.235,18.144,18.539
Poland,Food,Average Volume per Capita,Vegetables,kilograms,Statista,120.676,118.427,120.782,122.176,120.066,122.924,123.13,123.471,124.457,125.668,131.228,136.793,142.888,133.919
Poland,Eggs,Price per Unit,Average,USD (US$),Statista,2.726,2.368,2.354,2.618,2.901,2.905,2.942,3.113,3.389,3.74,3.887,4.01,4.114,4.217
Poland,Eggs,Revenue,Total,billion USD (US$),Statista,0.718,0.599,0.596,0.659,0.706,0.714,0.746,0.785,0.856,0.949,1.025,1.097,1.17,1.086
Poland,Eggs,Revenue Change,Total,percent,Statista,,-16.569,-0.518,10.628,7.209,1.076,4.468,5.229,9.097,10.791,8.043,7.024,6.655,-7.179
Poland,Eggs,Average Revenue per Capita,Total,USD (US$),Statista,18.84,15.74,15.68,17.36,18.63,18.84,19.71,20.77,22.69,25.18,27.26,29.23,31.27,29.12
Poland,Eggs,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.864,99.847,99.828,99.806,99.781,99.752,,
Poland,Eggs,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.136,0.153,0.172,0.194,0.219,0.248,,
Poland,Eggs,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Eggs,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Eggs,Volume,Total,million kilograms,Statista,263.209,252.843,252.98,251.65,243.515,245.805,253.56,252.132,252.669,253.668,263.624,273.449,284.431,257.637
Poland,Eggs,Volume Change,Total,percent,Statista,,-3.938,0.054,-0.526,-3.232,0.94,3.155,-0.563,0.213,0.396,3.925,3.727,4.016,-9.42
Poland,Eggs,Average Volume per Capita in kilograms,Total,kilograms,Statista,6.91,6.648,6.659,6.631,6.422,6.488,6.7,6.671,6.695,6.733,7.011,7.289,7.601,6.904
Poland,Eggs,... in 12-packs,Eggs,12-packs,Statista,9.597,9.233,9.249,9.209,8.919,9.011,9.305,9.265,9.299,9.352,9.738,10.124,10.557,9.589
Poland,Eggs,... in 10-packs,Eggs,10-packs,Statista,11.517,11.08,11.099,11.051,10.703,10.813,11.166,11.118,11.158,11.222,11.686,12.149,12.668,11.507
Poland,Eggs,... in 6-packs,Eggs,6-packs,Statista,19.194,18.466,18.498,18.418,17.838,18.021,18.61,18.53,18.597,18.703,19.476,20.248,21.114,19.179
Poland,Cheese,Price per Unit,Average,USD (US$),Statista,5.387,4.393,4.11,4.307,4.504,4.263,4.333,4.475,4.872,5.376,5.588,5.764,5.914,6.062
Poland,Cheese,Revenue,Total,billion USD (US$),Statista,2.866,2.388,2.373,2.623,2.809,2.836,2.959,3.11,3.463,3.907,4.284,4.643,5.015,5.192
Poland,Cheese,Revenue Change,Total,percent,Statista,,-16.678,-0.628,10.535,7.091,0.961,4.337,5.103,11.35,12.821,9.649,8.38,8.012,3.529
Poland,Cheese,Average Revenue per Capita,Total,USD (US$),Statista,75.24,62.79,62.48,69.1,74.06,74.84,78.18,82.29,91.77,103.7,113.9,123.8,134,139.2
Poland,Cheese,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.864,99.847,99.828,99.806,99.781,99.752,,
Poland,Cheese,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.136,0.153,0.172,0.194,0.219,0.248,,
Poland,Cheese,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Cheese,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Cheese,Volume,Total,million kilograms,Statista,532.05,543.659,577.513,608.883,623.532,665.147,682.93,694.989,710.844,726.653,766.569,805.368,847.94,856.535
Poland,Cheese,Volume Change,Total,percent,Statista,,2.182,6.227,5.432,2.406,6.674,2.674,1.766,2.281,2.224,5.493,5.061,5.286,1.014
Poland,Cheese,Average Volume per Capita,Total,kilograms,Statista,13.968,14.294,15.202,16.043,16.443,17.556,18.045,18.387,18.835,19.288,20.388,21.468,22.66,22.954
Poland,Cheese,... in 250-gram packs,Cheese,250 g packs,Statista,55.871,57.176,60.808,64.172,65.771,70.223,72.179,73.55,75.342,77.152,81.552,85.872,90.64,91.817
Poland,Cheese,... in 150-gram packs,Cheese,150 g packs,Statista,93.119,95.293,101.347,106.953,109.618,117.038,120.298,122.583,125.569,128.586,135.92,143.12,151.067,153.028
Poland,Other Dairy Products & Eggs,Price per Unit,Average,USD (US$),Statista,2.683,2.228,2.123,2.266,2.415,2.33,2.363,2.459,2.677,2.954,3.071,3.168,3.25,3.331
Poland,Other Dairy Products & Eggs,Revenue,Total,billion USD (US$),Statista,1.415,1.181,1.175,1.301,1.395,1.41,1.474,1.552,1.719,1.93,2.107,2.276,2.449,2.46
Poland,Other Dairy Products & Eggs,Revenue Change,Total,percent,Statista,,-16.537,-0.508,10.723,7.225,1.075,4.539,5.292,10.76,12.275,9.171,8.021,7.601,0.449
Poland,Other Dairy Products & Eggs,Average Revenue per Capita,Total,USD (US$),Statista,37.15,31.05,30.94,34.27,36.79,37.23,38.95,41.05,45.54,51.22,56.05,60.68,65.44,65.93
Poland,Other Dairy Products & Eggs,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.864,99.847,99.828,99.806,99.781,99.752,,
Poland,Other Dairy Products & Eggs,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.136,0.153,0.172,0.194,0.219,0.248,,
Poland,Other Dairy Products & Eggs,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Other Dairy Products & Eggs,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Other Dairy Products & Eggs,Volume,Total,million kilograms,Statista,527.325,529.998,553.639,573.861,577.601,605.436,623.737,630.941,641.932,653.179,686.225,718.576,753.391,738.512
Poland,Other Dairy Products & Eggs,Volume Change,Total,percent,Statista,,0.507,4.461,3.653,0.652,4.819,3.023,1.155,1.742,1.752,5.059,4.714,4.845,-1.975
Poland,Other Dairy Products & Eggs,Average Volume per Capita,Total,kilograms,Statista,13.844,13.935,14.574,15.12,15.231,15.98,16.481,16.693,17.009,17.338,18.251,19.155,20.133,19.791
Poland,Milk Substitutes,Price per Unit,Average,USD (US$),Statista,1.8,1.726,1.975,1.964,2.25,1.813,1.775,2.038,2.219,2.448,2.545,2.625,2.694,2.761
Poland,Milk Substitutes,Average Revenue per Capita,Total,USD (US$),Statista,0.348,0.371,0.472,0.614,0.819,0.913,1.288,1.659,2.028,2.454,2.967,3.583,4.327,5.19
Poland,Milk Substitutes,Revenue,Total,million USD (US$),Statista,13.27,14.11,17.93,23.31,29.7,33.9,45.8,62.69,82.38,108.5,133.8,155.6,177.5,202.3
Poland,Milk Substitutes,Revenue Change,Total,percent,Statista,,6.33,27.073,30.006,27.413,14.141,35.103,36.878,31.409,31.707,23.318,16.293,14.075,13.972
Poland,Milk Substitutes,Volume,Total,million kilograms,Statista,7.368,8.179,9.079,11.872,13.2,18.7,25.8,30.76,37.129,44.333,52.576,59.266,65.904,73.285
Poland,Milk Substitutes,Volume Change,Total,percent,Statista,,11,11,30.769,11.187,41.667,37.968,19.225,20.705,19.402,18.593,12.726,11.2,11.2
Poland,Milk Substitutes,Average Volume per Capita,Total,kilograms,Statista,0.193,0.215,0.239,0.313,0.348,0.494,0.682,0.814,0.984,1.177,1.398,1.58,1.761,1.964
Poland,Milk Substitutes,... in 3-liter packs,Milk Substitutes,3 L packs,Statista,0.063,0.07,0.077,0.101,0.113,0.16,0.221,0.263,0.318,0.381,0.453,0.511,0.57,0.636
Poland,Milk Substitutes,... in 1-liter packs,Milk Substitutes,1 L packs,Statista,0.188,0.209,0.232,0.304,0.338,0.479,0.662,0.79,0.955,1.142,1.358,1.534,1.71,1.907
Poland,Milk Substitutes,… in 0.5-liter packs,Milk Substitutes,0.5 L packs,Statista,0.376,0.418,0.464,0.607,0.676,0.958,1.324,1.58,1.91,2.285,2.715,3.068,3.42,3.814
Poland,Yogurt,Price per Unit,Average,USD (US$),Statista,1.747,1.434,1.351,1.425,1.501,1.431,1.449,1.496,1.629,1.797,1.868,1.927,1.977,2.026
Poland,Yogurt,Revenue,Total,billion USD (US$),Statista,0.868,0.724,0.72,0.795,0.852,0.861,0.899,0.945,1.054,1.19,1.304,1.413,1.525,1.561
Poland,Yogurt,Revenue Change,Total,percent,Statista,,-16.634,-0.567,10.548,7.14,1.009,4.402,5.162,11.511,12.903,9.58,8.359,7.926,2.361
Poland,Yogurt,Average Revenue per Capita,Total,USD (US$),Statista,22.79,19.03,18.94,20.96,22.48,22.72,23.75,25.01,27.92,31.59,34.68,37.66,40.76,41.83
Poland,Yogurt,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.864,99.847,99.828,99.806,99.781,99.752,,
Poland,Yogurt,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.136,0.153,0.172,0.194,0.219,0.248,,
Poland,Yogurt,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Yogurt,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Yogurt,Volume,Total,million kilograms,Statista,496.919,504.662,532.729,558.05,567.697,601.469,620.159,631.897,647.074,662.203,698.027,733.227,771.534,770.388
Poland,Yogurt,Volume Change,Total,percent,Statista,,1.558,5.562,4.753,1.729,5.949,3.107,1.893,2.402,2.338,5.41,5.043,5.224,-0.148
Poland,Yogurt,Average Volume per Capita,Total,kilograms,Statista,13.046,13.269,14.023,14.704,14.97,15.875,16.386,16.718,17.146,17.577,18.565,19.545,20.618,20.646
Poland,Yogurt,... in 500-gram packs,Yogurt,500 g packs,Statista,26.091,26.537,28.046,29.407,29.941,31.75,32.772,33.436,34.291,35.154,37.13,39.09,41.236,41.291
Poland,Yogurt,... in 250-gram packs,Yogurt,250 g packs,Statista,52.182,53.075,56.093,58.815,59.881,63.5,65.544,66.873,68.583,70.309,74.26,78.18,82.473,82.582
Poland,Yogurt,... in 150-gram packs,Yogurt,150 g packs,Statista,86.97,88.458,93.488,98.024,99.802,105.833,109.241,111.454,114.305,117.181,123.767,130.3,137.455,137.637
Poland,Fruits & Nuts,Price per Unit,Average,USD (US$),Statista,1.847,1.577,1.544,1.695,1.856,1.839,1.908,2.013,2.191,2.414,2.511,2.594,2.661,2.74
Poland,Fruits & Nuts,Price per Unit,Fresh Fruits,USD (US$),Statista,1.656,1.414,1.385,1.52,1.664,1.65,1.712,1.806,1.972,2.181,2.272,2.35,2.412,2.49
Poland,Fruits & Nuts,Price per Unit,Nuts,USD (US$),Statista,5.216,4.448,4.348,4.76,5.197,5.133,5.309,5.597,5.895,6.201,6.31,6.447,6.57,6.581
Poland,Fruits & Nuts,Price per Unit,Processed & Frozen Fruits,USD (US$),Statista,2.891,2.462,2.405,2.631,2.87,2.832,2.926,3.083,3.356,3.703,3.849,3.971,4.074,4.176
Poland,Fruits & Nuts,Revenue,Total,billion USD (US$),Statista,4.513,3.771,3.758,4.164,4.472,4.527,4.737,4.993,5.464,6.061,6.563,7.043,7.527,7.225
Poland,Fruits & Nuts,Revenue,Fresh Fruits,billion USD (US$),Statista,3.651,3.05,3.038,3.365,3.612,3.655,3.823,4.028,4.42,4.921,5.336,5.73,6.127,5.893
Poland,Fruits & Nuts,Revenue,Nuts,billion USD (US$),Statista,0.384,0.322,0.322,0.358,0.386,0.392,0.412,0.435,0.463,0.493,0.525,0.56,0.595,0.56
Poland,Fruits & Nuts,Revenue,Processed & Frozen Fruits,billion USD (US$),Statista,0.478,0.4,0.398,0.441,0.474,0.48,0.502,0.529,0.581,0.646,0.701,0.753,0.805,0.772
Poland,Fruits & Nuts,Revenue Change,Total,percent,Statista,,-16.441,-0.345,10.804,7.397,1.23,4.639,5.404,9.433,10.926,8.282,7.314,6.872,-4.012
Poland,Fruits & Nuts,Revenue Change,Fresh Fruits,percent,Statista,,-16.461,-0.393,10.764,7.34,1.19,4.596,5.362,9.732,11.335,8.433,7.384,6.928,-3.819
Poland,Fruits & Nuts,Revenue Change,Nuts,percent,Statista,,-16.146,0,11.18,7.765,1.607,5,5.758,6.455,6.452,6.467,6.702,6.156,-5.85
Poland,Fruits & Nuts,Revenue Change,Processed & Frozen Fruits,percent,Statista,,-16.447,-0.35,10.793,7.386,1.245,4.626,5.397,9.713,11.35,8.415,7.376,6.909,-4.077
Poland,Fruits & Nuts,Average Revenue per Capita,Total,USD (US$),Statista,118.5,99.16,98.93,109.7,117.9,119.5,125.2,132.1,144.8,160.9,174.5,187.7,201.1,193.6
Poland,Fruits & Nuts,Average Revenue per Capita,Fresh Fruits,USD (US$),Statista,95.84,80.18,79.96,88.65,95.25,96.48,101,106.6,117.1,130.6,141.9,152.7,163.7,157.9
Poland,Fruits & Nuts,Average Revenue per Capita,Nuts,USD (US$),Statista,10.08,8.466,8.476,9.434,10.17,10.35,10.88,11.52,12.28,13.09,13.97,14.94,15.9,15.01
Poland,Fruits & Nuts,Average Revenue per Capita,Processed & Frozen Fruits,USD (US$),Statista,12.56,10.51,10.49,11.63,12.5,12.67,13.27,14,15.38,17.16,18.64,20.06,21.5,20.68
Poland,Fruits & Nuts,Online Revenue Share,Offline,percent,Statista,,,,99.916,99.904,99.891,99.861,99.845,99.826,99.805,99.78,99.752,,
Poland,Fruits & Nuts,Online Revenue Share,Online,percent,Statista,,,,0.084,0.096,0.109,0.139,0.155,0.174,0.195,0.22,0.248,,
Poland,Fruits & Nuts,Mobile/Desktop Split,Desktop,percent,Statista,,,,64.255,62.269,60.593,59.139,57.727,56.624,55.527,55.383,55.246,,
Poland,Fruits & Nuts,Mobile/Desktop Split,Mobile,percent,Statista,,,,35.745,37.731,39.407,40.861,42.273,43.376,44.473,44.617,44.754,,
Poland,Fruits & Nuts,Volume,Total,million kilograms,Statista,"2,443.807","2,391.782","2,433.396","2,457.019","2,409.461","2,461.054","2,482.263","2,479.793","2,493.386","2,510.559","2,613.597","2,715.286","2,828.686","2,636.675"
Poland,Fruits & Nuts,Volume,Fresh Fruits,million kilograms,Statista,"2,204.648","2,157.017","2,193.693","2,213.989","2,170.023","2,215.227","2,233.143","2,230.332","2,241.776","2,256.439","2,348.263","2,438.818","2,540.655","2,366.755"
Poland,Fruits & Nuts,Volume,Nuts,million kilograms,Statista,73.616,72.394,74.052,75.22,74.247,76.373,77.534,77.788,78.612,79.555,83.245,86.925,90.543,85.107
Poland,Fruits & Nuts,Volume,Processed & Frozen Fruits,million kilograms,Statista,165.543,162.37,165.65,167.811,165.191,169.455,171.587,171.673,172.998,174.565,182.088,189.543,197.488,184.813
Poland,Fruits & Nuts,Volume Change,Total,percent,Statista,,-2.129,1.74,0.971,-1.936,2.141,0.862,-0.1,0.548,0.689,4.104,3.891,4.176,-6.788
Poland,Fruits & Nuts,Volume Change,Fresh Fruits,percent,Statista,,-2.16,1.7,0.925,-1.986,2.083,0.809,-0.126,0.513,0.654,4.069,3.856,4.176,-6.845
Poland,Fruits & Nuts,Volume Change,Nuts,percent,Statista,,-1.66,2.29,1.576,-1.293,2.863,1.52,0.328,1.059,1.2,4.638,4.421,4.162,-6.004
Poland,Fruits & Nuts,Volume Change,Processed & Frozen Fruits,percent,Statista,,-1.916,2.02,1.304,-1.561,2.581,1.258,0.05,0.772,0.905,4.31,4.094,4.192,-6.418
Poland,Fruits & Nuts,Average Volume per Capita,Total,kilograms,Statista,64.157,62.885,64.055,64.738,63.538,64.956,65.587,65.608,66.068,66.639,69.512,72.379,75.593,70.66
Poland,Fruits & Nuts,Average Volume per Capita,Fresh Fruits,kilograms,Statista,57.878,56.713,57.745,58.335,57.224,58.468,59.005,59.008,59.401,59.894,62.455,65.01,67.896,63.426
Poland,Fruits & Nuts,Average Volume per Capita,Nuts,kilograms,Statista,1.933,1.903,1.949,1.982,1.958,2.016,2.049,2.058,2.083,2.112,2.214,2.317,2.42,2.281
Poland,Fruits & Nuts,Average Volume per Capita,Processed & Frozen Fruits,kilograms,Statista,4.346,4.269,4.36,4.422,4.356,4.473,4.534,4.542,4.584,4.634,4.843,5.052,5.278,4.953
Poland,Fresh Fruits,Price per Unit,Average,USD (US$),Statista,1.656,1.414,1.385,1.52,1.664,1.65,1.712,1.806,1.972,2.181,2.272,2.35,2.412,2.49
Poland,Fresh Fruits,Price per Unit,Apples & Pears,USD (US$),Statista,0.866,0.734,0.714,0.778,0.847,0.834,0.86,0.904,0.985,1.086,1.129,1.165,1.195,1.225
Poland,Fresh Fruits,Price per Unit,Bananas,USD (US$),Statista,1.093,0.954,0.956,1.073,1.202,1.219,1.272,1.355,1.476,1.628,1.693,1.746,1.791,1.836
Poland,Fresh Fruits,Price per Unit,Berries & Grapes,USD (US$),Statista,7.815,6.591,6.378,6.916,7.486,7.334,7.544,7.913,8.614,9.506,9.881,10.19,10.46,10.72
Poland,Fresh Fruits,Price per Unit,Citrus Fruits,USD (US$),Statista,1.335,1.132,1.101,1.2,1.305,1.286,1.34,1.406,1.53,1.689,1.755,1.811,1.858,1.904
Poland,Fresh Fruits,Price per Unit,Other Fresh Fruits,USD (US$),Statista,2.777,2.353,2.287,2.492,2.71,2.668,2.754,2.895,3.151,3.477,3.614,3.728,3.825,3.921
Poland,Fresh Fruits,Revenue,Total,billion USD (US$),Statista,3.651,3.05,3.038,3.365,3.612,3.655,3.823,4.028,4.42,4.921,5.336,5.73,6.127,5.893
Poland,Fresh Fruits,Revenue,Apples & Pears,billion USD (US$),Statista,0.69,0.573,0.568,0.626,0.668,0.673,0.7,0.734,0.802,0.889,0.959,1.025,1.097,1.05
Poland,Fresh Fruits,Revenue,Bananas,billion USD (US$),Statista,0.467,0.389,0.386,0.427,0.457,0.462,0.482,0.506,0.548,0.604,0.649,0.691,0.735,0.667
Poland,Fresh Fruits,Revenue,Berries & Grapes,billion USD (US$),Statista,0.707,0.593,0.592,0.658,0.709,0.72,0.755,0.798,0.881,0.987,1.076,1.162,1.244,1.221
Poland,Fresh Fruits,Revenue,Citrus Fruits,billion USD (US$),Statista,0.635,0.531,0.529,0.586,0.629,0.637,0.666,0.702,0.771,0.858,0.931,1,1.069,1.032
Poland,Fresh Fruits,Revenue,Other Fresh Fruits,billion USD (US$),Statista,1.152,0.964,0.962,1.068,1.148,1.164,1.22,1.288,1.417,1.583,1.721,1.852,1.982,1.922
Poland,Fresh Fruits,Revenue Change,Total,percent,Statista,,-16.461,-0.393,10.764,7.34,1.19,4.596,5.362,9.732,11.335,8.433,7.384,6.928,-3.819
Poland,Fresh Fruits,Revenue Change,Apples & Pears,percent,Statista,,-16.889,-0.907,10.192,6.773,0.673,4.057,4.799,9.267,10.863,7.931,6.838,7.024,-4.284
Poland,Fresh Fruits,Revenue Change,Bananas,percent,Statista,,-16.656,-0.617,10.481,7.098,0.962,4.354,5.128,8.314,10.1,7.418,6.474,6.37,-9.174
Poland,Fresh Fruits,Revenue Change,Berries & Grapes,percent,Statista,,-16.191,-0.067,11.109,7.704,1.524,4.933,5.695,10.437,12.026,8.973,7.993,7.057,-1.849
Poland,Fresh Fruits,Revenue Change,Citrus Fruits,percent,Statista,,-16.441,-0.358,10.781,7.376,1.24,4.633,5.389,9.756,11.381,8.47,7.411,6.9,-3.461
Poland,Fresh Fruits,Revenue Change,Other Fresh Fruits,percent,Statista,,-16.293,-0.207,10.984,7.491,1.394,4.811,5.574,10.016,11.715,8.718,7.612,7.019,-3.027
Poland,Fresh Fruits,Average Revenue per Capita,Total,USD (US$),Statista,95.84,80.18,79.96,88.65,95.25,96.48,101,106.6,117.1,130.6,141.9,152.7,163.7,157.9
Poland,Fresh Fruits,Average Revenue per Capita,Apples & Pears,USD (US$),Statista,18.11,15.07,14.95,16.49,17.63,17.76,18.5,19.41,21.25,23.6,25.52,27.33,29.31,28.14
